뉴스,한국일보,미생 장그래 심장 후벼파는 한마디 오전,0.0234
콘텐츠,에이스탁,일시장전망,0.005
콘텐츠,스타투데이,신해철 병원 마루타에 불과했나,0.02
콘텐츠,모터트렌드, ,0.0058
콘텐츠,보그걸,식욕을 없애주는 식품 ,0.0307
콘텐츠,보그걸,스웨터 어떻게 입을까,0.0118
콘텐츠,보그걸,연말을 위한 로맨틱 메이크업,0.0197
콘텐츠,보그걸,특별한 날 들어 보아요,0.0085
콘텐츠,보그걸,짦을 수록 강력한 미니스커트,0.0113
콘텐츠,보그걸,마릴린 먼로의 그 향기,0.0111
콘텐츠,보그걸,화끈한 연말 파티 룩 ,0.0089
뉴스,중앙일보,내가 먹여 살릴게 내조의 여왕 미모의 야구선수 아내들 오후,0.0278
뉴스,한국일보,한국서 판매되는 생수 성분 분석 결과에 깜짝 오후,0.0324
뉴스,아시아투데이,이희준 만나고 따뜻함을 배운 그녀 오후,0.0099
뉴스,월스트리트,완벽한 티셔츠를 찾아서 오후,0.0124
뉴스,스포츠조선,차두리 생애 첫 개인상 수상 오후,0.0053
뉴스,전자신문,대 소비자 트렌드 콘퍼런스 개최 오후,0.0039
뉴스,중앙일보,김일성 죽을 때까지 김정은 존재 몰랐다 주장 나와 오후,0.0239
마케팅,스토리텔링,,0.0058
사전예약,롤삼국지,컨텐츠슬랏,0.0044
뉴스,중앙일보,람보르기니 살짝 부딪친 값 만원법원 판결은 저녁,0.0296
뉴스,중앙일보,오바마 딸에게 술집서 입는 옷을 막말한 의원 보좌관 사임 저녁,0.024
뉴스,한국일보,죽은 바다 살리는 한국 기술 대단하구나 저녁,0.0095
뉴스,아시아투데이,어눌한 말투 기억장애까지심각한 저체온증 증상 예방법은 저녁,0.0086
뉴스,스포츠조선,감독 양준혁이종범 용병술은 누가 앞서나 저녁,0.0059
뉴스,전자신문,청산 위기 팬택 동남아 수출 성공 저녁,0.007
뉴스,동아일보,세액공제 적용 확대내년 월 연말정산 체크포인트 저녁,0.0084
뉴스,한국일보,억만마리 붉은게가도대체 여기가 어디야 저녁,0.0285
콘텐츠,모터트렌드,화룡점정 ,0.0059
콘텐츠,아이즈,와 지상파를 압도하다 오전,0.0089
콘텐츠,코스모폴리탄,삼겹살 살 빠지게도 먹을 수 있다 대남자,0.0257
콘텐츠,코스모폴리탄,삼겹살 살 빠지게도 먹을 수 있다 여자,0.0369
콘텐츠,엘르,남자를 위한 최고의 액세서리 오전,0.0119
콘텐츠,엘르,성공한 여자들의 옷차림 공식 오후,0.0183
콘텐츠,엘르,가격대별 코트 쇼핑 가이드 저녁,0.0259
콘텐츠,인벤,칼럼 위안 폭격 중국 스포츠 시장의 변화,0.0043
콘텐츠,아레나,강레오의 법칙 남자,0.0065
콘텐츠,아레나,강레오의 법칙 대여자,0.0072
콘텐츠,아레나,대여자,0.0162
뉴스,중앙일보,할게 없어 하는 게 농업 농수산대 졸업생 평균소득이 오전,0.0153
콘텐츠,아레나,남자,0.0154
뉴스,중앙일보,충북 음성 임오산 뱀개구리 왜 씨가 말랐나 했더니 오전,0.0165
콘텐츠,아레나, 대여자,0.0077
콘텐츠,아레나, 남자,0.0031
뉴스,동아일보,사드 년간 갇혔어도 오전,0.0105
뉴스,아시아투데이,연말연시 센스 돋는 직장인의 선물 전략은 오전,0.0205
뉴스,월스트리트,솔직히 까놓고 말해서 너는 말이 너무 많아 오전,0.0127
뉴스,전자신문,이통사 최초 중국산 스마트폰 출시 유플러스 화웨이출시 오전,0.0097
뉴스,한국일보,모두가 부러워하던 신의직장에 날벼락 오전,0.0139
마케팅,그린카,제휴이벤트,0.0053
콘텐츠,에이스탁,일시장전망,0.0061
뉴스,중앙일보,고부갈등에 새우등 터진 년차 남편 안면마비까지 오후,0.0156
뉴스,중앙일보,해리 왕자 나의 부끄러운 비밀 공개하겠다뭐길래 오후,0.0195
뉴스,월스트리트,좋아하는 사람에게 절대 주면 안되는 선물은 오후,0.0511
뉴스,스포츠조선,차두리 은퇴 안한다 년 재계약 협상 오후,0.0055
뉴스,전자신문,계면활성제 유해성 논란 원천 차단 물기름 섞는 기술 세계 첫 개발 오후,0.0061
뉴스,아시아투데이,노래 앞에서 작아지는 당신 음치 극복할 수 있을까 오후,0.0117
콘텐츠,아이즈,허지웅부터 임시완까지 와 의 스타들 오후,0.0061
뉴스,한국일보,변별력 실패한 수능 설마 일본 따라가나 오후,0.012
뉴스,중앙일보,경찰 만취 스마트폰 속 동영상 훔쳐 봤다가 저녁,0.0259
뉴스,중앙일보,인증 없이 유기농 콩 표시한 이효리 처벌 안 한다 저녁,0.0235
뉴스,한국일보,보일러 달인이 전하는 가스비 절약하는 비법 저녁,0.048
뉴스,동아일보,수능 만점자 분의 한 학교에서 비결이 대체 뭐야 저녁,0.0159
뉴스,아시아투데이,겨울 한파에 자동차 고장 급증 고장 위는 배터리 방전 저녁,0.0076
뉴스,스포츠조선,영국 언론 류승우 레버쿠젠 완전영입 유력 저녁,0.0056
뉴스,전자신문,부분 자율주행 시대 연다 현대기아차 내년부터 탑재 저녁,0.0073
마케팅,맨,프럼 어스,0.0048
콘텐츠,코스모폴리탄,포크를 내려 놓아야 하는 순간 대남자,0.0122
콘텐츠,코스모폴리탄,포크를 내려 놓아야 하는 순간 여자,0.0219
콘텐츠,엘르,극장에 가면 오전,0.0073
콘텐츠,엘르,패딩을 스타일리시하게 입는 방법 오후,0.0132
콘텐츠,엘르,수입 영화 제목은 어떻게 탄생하는 걸까 저녁,0.0047
콘텐츠,인벤,인터뷰 롤드컵의 그녀 조은정 아나운서와 함께 한 이야기,0.0061
콘텐츠,스타투데이,인터스텔라와 허니버터칩이 뭐라고,0.0261
콘텐츠,아이즈,엑소더스 신들과 왕들 모두 아는 이야기를 지루하게 풀다 오전,0.0101
콘텐츠,아이즈,피노키오 좋아요 싫어요 오후,0.009
콘텐츠,리빙센스,인간관계 골든타임을 잡아라,0.0112
콘텐츠,리빙센스,제의 가로수길 방배동 사이길,0.0082
콘텐츠,리빙센스,,0.0073
콘텐츠,리빙센스, ,0.0091
콘텐츠,리빙센스,주안상 예찬,0.0063
콘텐츠,리빙센스,피부 시계 거꾸로 돌리는 아이 케어의 비밀,0.0135
콘텐츠,리빙센스,세기 공간에서 찾은 세기 마스터피스,0.004
뉴스,중앙일보,대구 경신고 수능 만점자 명 그들이 밝힌 진짜 비법은 오전,0.0195
뉴스,중앙일보,유가 달러루블 번째 생일 푸틴과 악연 숫자 오전,0.0058
뉴스,동아일보,응급실 진료비가 없다면 의료비 대불제 이용해보세요 오전,0.013
뉴스,아시아투데이,직장인이 뽑은 꿈의 직장 구글 직원 연봉 얼마나 될까 오전,0.0199
뉴스,월스트리트,다시 뜨는 프라이드 치킨 한국식이 가장 혁신적 오전,0.0189
뉴스,전자신문,순수 국내 기술로 개발 영상무전 단말 출시 오전,0.0094
뉴스,한국일보,부작용 없이 살빼는 음식 오전,0.0344
뉴스,한국일보,대박과자 허니버터칩 의혹 결국 사실로 밝혀지나 오전,0.1006
콘텐츠,에이스탁,일 시장전망,0.0066
뉴스,한국일보,우유값 왜 차이있나 봤더니 좀 황당하네 오후,0.0347
뉴스,한국일보,열애 김옥빈의 모친 이희준과 이미 깜짝 오후,0.0334
뉴스,동아일보,배하고 함께 갑니다 형님 혹시 살게 되면 소주 한잔 오후,0.0287
뉴스,월스트리트,훈훈한 그들 남성 쇼핑족의 특징 오후,0.0096
뉴스,스포츠조선,억 결산 억 선수는 감춰졌다 오후,0.0086
뉴스,전자신문,외부 전자파 발생량 내부보다 적다 자기부상열차 전자파 유해 논란 오후,0.0041
뉴스,중앙일보,잘난 여자가 직장에서 살아남는 법 오후,0.0138
뉴스,중앙일보,고혈압중풍에 좋다해서 챙겨 먹었다가아스피린의 배신 오후,0.0154
뉴스,아시아투데이,건조한 겨울철 마른 기침 피부 건조로 고민이라면 오후,0.0163
콘텐츠,젠틀맨,기억해야할 명의 젠틀맨,0.0095
콘텐츠,젠틀맨,,0.0045
콘텐츠,젠틀맨,블랙타이에는,0.0085
콘텐츠,젠틀맨,월에 준비할 쇼핑 리스트,0.0112
콘텐츠,젠틀맨,그곳이 알고 싶다,0.0126
콘텐츠,젠틀맨, ,0.0064
콘텐츠,젠틀맨,패딩도 섹시하게,0.0206
콘텐츠,히든싱어,,0.0067
콘텐츠,아이즈, 누가누가 잘했나 오전,0.0119
콘텐츠,아이즈,지드래곤과 태양 간지의 완성 오후,0.005
콘텐츠,카카오페이지,흡혈고딩 피만두 오전,0.0093
콘텐츠,카카오페이지,천년만년 그녀석 오후,0.0072
콘텐츠,카카오페이지,언데드킹,0.0116
콘텐츠,아프리카,내일도 칸타빌레,0.0036
콘텐츠,아프리카,대국민 토크쇼 안녕하세요,0.0037
콘텐츠,아프리카,프로야구 골든 글러브 시상식,0.0034
콘텐츠,아프리카,나는 남자다,0.0039
콘텐츠,아프리카,불후의 명곡,0.0042
콘텐츠,아프리카,로드  송가연 사토미,0.0134
콘텐츠,아프리카,프리미어리그 맨유리버플,0.0053
콘텐츠,아프리카,해피선데이,0.005
기부,굿네이버스,콘테이너속 살인생,0.0158
콘텐츠,아프리카,개콘,0.0051
콘텐츠,쎄씨,주간 하이넥 티셔츠 랭킹,0.0103
기부,세이브더칠드런,올해가 가기전 의미있는 일 한가지,0.0035
콘텐츠,쎄씨,뷰티 제품 홀리데이 에디션,0.0104
콘텐츠,쎄씨,들어봤니 페이스 왁싱,0.0179
콘텐츠,쎄씨,스팽글 스커트 활용법 가지,0.0136
콘텐츠,쎄씨,요즘 가장 핫한 클럽,0.0137
콘텐츠,쎄씨,밀당을 끝내는 썸톡의 기술,0.0284
콘텐츠,쎄씨,얼굴 살리는 눈썹 마에스트로,0.0312
콘텐츠,아레나,신식장비 남자,0.0103
콘텐츠,아레나,신식장비 대여자,0.0082
콘텐츠,아레나,내친구 김대리 대여자,0.012
콘텐츠,아레나,내친구 김대리 남자,0.0098
마케팅,스케줄러,이벤트,0.0097
뉴스,중앙일보,벤츠 개월 천하 끝났다 돌아온 수입차 판매 위는 저녁,0.0095
뉴스,중앙일보,세 한국인 평균 세까지 산다 암 정복될 경우는 저녁,0.0055
뉴스,한국일보,병원의 꼼수 신해철 손해배상금 결국 못받나 저녁,0.0211
뉴스,한국일보,발암물질 싹 없애주는 신기술 개발 저녁,0.0066
뉴스,동아일보,월급 절반 이상 돌 사는 데 써 아내 아니었으면 길에 나앉았을지도 저녁,0.0141
뉴스,스포츠조선,단독인터뷰 정성룡의 다짐 저녁,0.0048
뉴스,전자신문,통신장비 이어 단말기까지 총공세 통신업계 화웨이 공포에 떤다 저녁,0.006
콘텐츠,이투스,프리패스 ,0.0035
콘텐츠,이투스,스터디플래너 ,0.0061
뉴스,아시아투데이,똑같이 먹는데 나만 찐다고 다이어트 이것만 지키면 쫙 빠져 저녁,0.0484
콘텐츠,디스이즈게임,서큐버스 갑옷파괴도 구현 마비노기 듀얼 차 ,0.0058
콘텐츠,디스이즈게임,리뷰 콘솔게임의 논법으로 풀어낸 모바일 역작 몬스터스트라이크,0.0041
콘텐츠,디스이즈게임,전설이 찾아온다 피파온라인 역대 최대 규모 업데이트,0.0078
콘텐츠,에스콰이어,그녀는 나를 좋아하고 있을까,0.0138
콘텐츠,에스콰이어,  ,0.005
콘텐츠,에스콰이어,윤한 패션은 왜 그를 사랑하는가,0.005
콘텐츠,에스콰이어,커스터마이징 카레,0.0074
콘텐츠,에스콰이어,이천희 계산하지 않으니 두려울 것이 없다,0.0059
콘텐츠,에스콰이어, ,0.005
콘텐츠,모터트렌드,  ,0.0101
뉴스,중앙일보,건강검진 꾸준히 받던 대 이 부장 운동 중 돌연사 이유가 오전,0.0201
뉴스,중앙일보,한국인이 꼽은 유리한 재테크 수단 위 적금 위는 오전,0.0216
뉴스,한국일보,체중 줄인 대 소녀 아주 간단한 방법에 깜짝 오전,0.07
뉴스,동아일보,망할 줄 알았는데 이번에도 떴어요 싫은 티 내는 이서진 고마운 출연자 오전,0.0259
뉴스,아시아투데이,월 월급 연말정산 톡톡히 챙기는 법 오전,0.0183
뉴스,월스트리트,애정결핍에 시달리는 나를 위한 조언 오전,0.0219
뉴스,전자신문,그랩택시에 억원 투자 소프트뱅크 회장도 택시 사업시작 오전,0.0061
콘텐츠,코스모폴리탄,남자들에게 물었다 최고의 크리스마스 선물은 대남자,0.0205
콘텐츠,코스모폴리탄,남자들에게 물었다 최고의 크리스마스 선물은 여자,0.0232
콘텐츠,엘르,잘생긴 와인 리스트 오전,0.009
콘텐츠,엘르,겨울 패션 왕국에서 살아남는 법 오후,0.0095
콘텐츠,엘르,할리우드 스타들 퍼 스타일의 편견을 깨다 저녁,0.0121
콘텐츠,인벤,인터뷰 해변김 김정민의 히어로즈 밸런싱과 영웅 다양화가 급선무 ,0.0048
콘텐츠,스타투데이,닷새동안 시간씩 자는 배우들 고문인가 행복인가,0.0322
콘텐츠,책속의,한줄 와일드,0.0048
뉴스,한국일보,피 같은 내 연금서 사라지는 돈이 있다 오전,0.0139
콘텐츠,에이스탁,날씨는 추워도 시장은 온기,0.0055
콘텐츠,책속의,한줄 파더쉽,0.0043
콘텐츠,책속의,한줄 너도 떠나보면 나를 알게 될거야,0.0073
콘텐츠,책속의,한줄 시리얼,0.0035
콘텐츠,책속의,한줄 어디로 가야할지 모르는 당신에게,0.0077
콘텐츠,책속의,한줄 꿈이 있는 아내는 늙지 않는다,0.0091
콘텐츠,책속의,한줄 나라는 여자,0.0075
콘텐츠,지큐,아버지와 나,0.0094
콘텐츠,지큐, 어워즈,0.0043
콘텐츠,지큐,올해의 남자 손석희,0.0076
콘텐츠,지큐,겨울엔 브라운,0.0095
콘텐츠,지큐,올해의 남자 서건창,0.0058
콘텐츠,지큐,코트 설명서,0.0128
콘텐츠,지큐,월 마지막 자동차,0.0139
뉴스,중앙일보,반칙왕 주한미군 아들 강수일 태극마크 꿈 이뤄 오후,0.016
뉴스,중앙일보,공주 남편도 육아휴직스웨덴이 부러운 이유 두 가지 오후,0.0093
뉴스,한국일보,김제동 여자관계 얼마나 복잡하길래 깜짝 오후,0.0274
뉴스,동아일보,소탈한 교황도 싫은 사람 있다 오후,0.0102
뉴스,아시아투데이,잦은 감기 체력 저하 겨울철 잔병치레로 고생한다면 오후,0.0223
뉴스,월스트리트,이성과 어색하지 않게 대화하기 오후,0.0234
뉴스,스포츠조선,한화 롯데 떠난 외국인 투수 유먼 영입 오후,0.0057
뉴스,전자신문,애플의 미래 전망 내놔 주목 진 먼스터 본 애플의 미래 오후,0.0049
뉴스,한국일보,대 다이어트 열풍에 원짜리 신기한 물이 오후,0.0242
콘텐츠,아이즈,레드벨벳 아이린 조이 이야기 오전,0.0094
콘텐츠,아이즈,레드벨벳 슬기 웬디 이야기 오후,0.0071
콘텐츠,아이즈,김상중 중년남자의 패션은 무엇으로 사는가 오전,0.0071
콘텐츠,빙글,메시가 세운 대단한 기록들,0.0071
콘텐츠,빙글,연말 스스로에게 던져봐야 할 가지의 질문들,0.0135
콘텐츠,빙글,나무 없이 할 수 있는 크리스마스 트리 장식법,0.0185
콘텐츠,빙글,남자가 여자에게 받고 싶어하는 가지 선물,0.0331
콘텐츠,빙글,년의 인기 레스토랑 곳,0.0131
콘텐츠,빙글,뜨개질의 계절이 왔다 당신도 할 수 있다,0.0125
콘텐츠,빙글,즐거운 크리스마스를 원한다면 당신이 알아야 할 모든 것,0.0093
콘텐츠,바자,미생의 묘수,0.0079
콘텐츠,바자,찰랑이는 모발을 위한 최강 솔루션,0.0121
콘텐츠,모터트렌드,놀이터,0.0045
콘텐츠,북,최영미,0.0037
콘텐츠,북,백영옥,0.0058
콘텐츠,북,이현준,0.0055
콘텐츠,북,고미숙,0.0091
콘텐츠,북,신대철,0.0065
콘텐츠,북,편혜영,0.0089
콘텐츠,북,정여울,0.0084
콘텐츠,슈어,연말을 위한 잇 액세서리,0.0102
콘텐츠,슈어,인테리어 쇼핑 리스트,0.0115
콘텐츠,슈어,크리스마스 파티 스타일링,0.0123
콘텐츠,슈어,년 후를 준비하는 공부,0.0238
콘텐츠,인스타일,  정용화,0.0063
콘텐츠,인스타일,홍차가 잘 어울리는 계절,0.009
콘텐츠,인스타일,형같은 형 윤아,0.0223
콘텐츠,스타일닷컴,옷 잘 입는 겨울 남자 만드는 기술은,0.0069
콘텐츠,스타일닷컴,따라하고 싶은 짝꿍 패션 샘플 공개,0.0089
콘텐츠,스타일닷컴,지금 사도 괜찮은 겨울 코트 추천,0.013
콘텐츠,스타일닷컴,내 머리에 난로가 있네,0.008
콘텐츠,스타일닷컴,거기 컬러만 남아라,0.0125
콘텐츠,스타일닷컴,딸바보 왕중왕전 우승자는,0.0267
콘텐츠,인벤,의류부터 인형까지 라이엇게임즈 온라인 스토어 베타테스트 돌입,0.005
콘텐츠,아이즈,오상식 차장 멸종 위기의 동물 오후,0.0092
마케팅,에필로그,이벤트,0.0044
콘텐츠,타임트리,국민 아기들의 폭풍성장,0.0245
콘텐츠,타임트리,병맛 열전,0.0205
콘텐츠,타임트리,황당 의 무리수,0.0147
콘텐츠,타임트리,가벼운 형량의 사건들,0.0076
콘텐츠,타임트리,연말 공연,0.0073
콘텐츠,타임트리,원빈 설,0.0184
콘텐츠,타임트리,보고도 믿기 힘든 마술,0.0158
뉴스,중앙일보,교황청 근위대장 전격 해임 앉아서 쉬라는 교황 말에 저녁,0.0252
뉴스,중앙일보,원 짜리 수입 수영복 국내서 만원에 팔려 저녁,0.0128
뉴스,한국일보,국그릇 필요없는 접시 홈쇼핑서 대박 저녁,0.0336
뉴스,스포츠조선,요정 손연재 처음 러시아 갈 때 설렘 그 초심으로 저녁,0.0047
뉴스,전자신문,광원 기술력 앞세워 공략 프로젝터에 꽂힌 고군분투 저녁,0.0046
뉴스,동아일보,메이비와 열애 공개 다 김광규 탓 저녁,0.0159
뉴스,한국일보,이병헌에네스 사태 탓에 뒤통수 맞은 이들 저녁,0.0258
뉴스,월스트리트,남자들이 좋아하는 차 위 애스턴 마틴 라피드,0.0105
뉴스,월스트리트,저희 결혼식에 로그인해주세요,0.0146
뉴스,월스트리트,프로 무술가가 된  명문대생의 훈련일지 오전,0.0075
뉴스,월스트리트,완벽한 낮잠을 위한 과학적인 비결 오후,0.024
콘텐츠,엘르,레전드급 뮤지션들이 돌아왔다,0.005
콘텐츠,엘르,술자리 다이어트 매뉴얼,0.0168
콘텐츠,엘르,추위에도 끄떡없는 퍼 스타일링 오전,0.0079
콘텐츠,엘르,오해하기 딱 좋은 다이어트의 진실 오후,0.0244
콘텐츠,엘르,스타들의 착한 행보 저녁,0.0086
콘텐츠,스타투데이,유부남 스캔들 이병헌과 에네스 카야 닮은꼴 세 가지,0.0266
콘텐츠,스타투데이,독점공개 신해철 어머니의 자필 편지,0.0167
뉴스,아시아투데이,웨딩 반지키스 최고의 축구 골 세레모니는 저녁,0.0059
뉴스,아시아투데이,점점 추워지는데 자동차 관리 어떻게 해야할까,0.0133
뉴스,동아일보,초등학교때 시작해 살까지 바둑만직장 동료들에게 말하고 싶지 않았다,0.0158
뉴스,동아일보,속속 개장하는 스키장들어디가 좋지,0.0068
콘텐츠,코스모폴리탄,겨울철 두피 건조와 수분 충전 대남자,0.0052
콘텐츠,코스모폴리탄,겨울철 두피 건조와 수분 충전 여자,0.0104
콘텐츠,코스모폴리탄,이런 남자 만나면 어때 마초맨 편 여자,0.0067
콘텐츠,코스모폴리탄,이런 남자 만나면 어때 마초맨 편 대남자,0.0066
콘텐츠,코스모폴리탄,헤어진 그를 잊고 싶다면 대남자,0.0078
콘텐츠,코스모폴리탄,헤어진 그를 잊고 싶다면 여자,0.0134
뉴스,중앙일보,신세대 회식 싫어 남의 청첩장 구하고 박피수술까지,0.0148
뉴스,한국일보,얼마나 대단하길래최고 로맨틱 프러포즈 화제,0.0281
뉴스,중앙일보,영화를 현실로애플 구애에도 삼성 택한 세 인도 천재,0.0279
뉴스,전자신문,볼일을 보면서 간편하게 물건 구매 아마존 화장실 내부까지 침투,0.0041
뉴스,전자신문,이노텍 탈 모바일 성공 모델 주목 자동차 전장 사업 주력 성장 축으로,0.0053
뉴스,전자신문,종의 신제품 프로젝터 출시 한국엡손 고광량 프로젝터 신제품 출시 오전,0.0039
뉴스,전자신문,퀄컴 이노베이션 어워드개최 퀄컴 포스텍 인재에 투자 오후,0.003
콘텐츠,더블유,넌 누구냐,0.0166
콘텐츠,더블유,뷰티 핫 스폿,0.0073
콘텐츠,더블유,,0.0079
콘텐츠,더블유,겨울 각질 관리 백서,0.0202
콘텐츠,더블유,연말 선물 총정리,0.0133
콘텐츠,더블유,나만 몰랐던 유산균 이야기,0.0224
콘텐츠,더블유,서울 탕수육 대 천왕,0.0244
뉴스,한국일보,이것만 알아도 연말 술자리 끄떡없다,0.0203
뉴스,한국일보,원짜리 수영복 한국선 농락당하고 있다,0.0199
뉴스,한국일보,무죄 주장하던 성현아 태도 돌변 왜,0.0306
뉴스,아시아투데이,피노키오속 말진 사수 야마,0.0101
뉴스,중앙일보,수컷곰 이웃집 암사자 습격사건 진주 동물원서 몸싸움 하루 뒤 사자 죽어 오전,0.0245
뉴스,중앙일보,미 특수부대 극비 구출작전 개한테 망신인질 모두 살해돼 오전,0.0276
뉴스,한국일보,충격 이혼소송 중에 김주하 오히려 당했다 오전,0.0487
뉴스,아시아투데이,정신 치료 반년만 받아도 군대 면제 오전,0.0077
뉴스,한국일보,뉴스 포커스 경기 바닥이라는데 높아진 성장률 왜 오전,0.0173
콘텐츠,에이스탁,일시장전망,0.004
콘텐츠,보그걸,지긋지긋한 각질 가라,0.015
콘텐츠,보그걸,겨울엔 레깅스,0.0111
콘텐츠,보그걸,크리스마스 선물 대작전,0.0145
콘텐츠,보그걸,앰플 과연 필요할까,0.0121
콘텐츠,보그걸,이번 주말 인천 여행은 어때요,0.0136
콘텐츠,보그걸,외국인들이 꼽은 맛집들,0.0126
콘텐츠,보그걸,긴 머리 스타일링 노하우 ,0.0337
사전예약,리버스월드,컨텐츠 슬랏,0.0086
콘텐츠,이투스,수학공부합시다 ,0.0071
뉴스,중앙일보,단독 제시카와 결혼설 타일러 권 재벌 세 소문 묻자 오후,0.0259
뉴스,중앙일보,아빠 노릇 못해 미안 월 만원 번 내과의 자살한 까닭 오후,0.0349
뉴스,한국일보,거부감 극도로 높아진 시청자들 미생 때문에 눈살 찌푸림이 오후,0.0422
뉴스,한국일보,매출은 억 월급은 만원 아이돌이 울고 있다 오후,0.0358
뉴스,아시아투데이,현실속 미생 나와 가장 닮은 인물은 오후,0.0097
뉴스,스포츠조선,최악패 마인츠 구자철박주호 듀오도 박한 평가 오후,0.0053
마케팅,맥스무비,기술자들,0.0087
마케팅,호핀,팀버튼전,0.006
마케팅,롯데홈쇼핑,제휴,0.0059
마케팅,호핀,팀버튼전 ,0.0053
뉴스,동아일보,미생 임시완 로는 완생 오후,0.0101
마케팅,사회공헌,캠페인 차 모집,0.0043
사전예약,여우비컨텐츠,슬랏,0.0073
뉴스,중앙일보,법정서 검사 때린 대 주머니서 돌멩이 꺼내 얼굴에 저녁,0.0111
뉴스,중앙일보,성범죄 혐의 무죄 전 서울대 교수 억 청구 기각 왜 저녁,0.0054
뉴스,한국일보,상위 스펙 의사 박명수 아내의 놀라운 실체 저녁,0.0619
뉴스,한국일보,인천상륙작전 맥아더 장군 미국 역사상 최악의 장군 저녁,0.0229
뉴스,동아일보,주인에게 억원 벌어다 준 뚱한 고양이 저녁,0.0307
뉴스,아시아투데이,쉿 백화점 공간의 비밀 저녁,0.0149
뉴스,스포츠조선,장종훈의 롯데행 롯데한화자신에게도 플러스다 저녁,0.0053
뉴스,전자신문,플러그인하이브리드카 경쟁 가열 저녁,0.0045
콘텐츠,호핀,정승환 사랑에 빠지고 싶다 하나로 음원차트 위 올킬 ,0.0116
콘텐츠,아레나, 대여자,0.0057
콘텐츠,아레나, 남자,0.0057
콘텐츠,아레나,세계 가정식 남자,0.0069
콘텐츠,아레나,세계 가정식 대여자,0.0111
뉴스,한국일보,피부 썩게 만드는 화장품 때문에최근 특이한 상황 벌어졌다 오전,0.0277
뉴스,동아일보,나를 안 뽑은 히딩크 감독 지금의 나를 만든 은인 오전,0.0114
뉴스,아시아투데이,감기 왜 나만 달고 사는걸까 오전,0.0201
뉴스,월스트리트,나를 사칭하는 사람이 있다 사이버 도플갱어 오전,0.0096
뉴스,전자신문,파워매트 세력 확장 오전,0.0058
콘텐츠,엘르,연말에 마시면 좋을 와인리스트 대이상여자 오전,0.017
콘텐츠,엘르,연말에 마시면 좋을 와인리스트 남자 오전,0.0114
콘텐츠,엘르,반짝반짝 눈이부셔 남자 오후,0.002
콘텐츠,엘르,반짝반짝 눈이부셔 여자 오후,0.0126
콘텐츠,엘르,데이트하기 좋은 카페거리 탐방기 여자 저녁,0.0175
콘텐츠,엘르,데이트하기 좋은 카페거리 탐방기 남자 저녁,0.0108
콘텐츠,코스모폴리탄,쪘다면 기초대사량을 높여라 남자,0.017
콘텐츠,코스모폴리탄,쪘다면 기초대사량을 높여라 여자,0.0304
콘텐츠,아이즈,팝스타는 무엇을 위해 심사하는가 오전,0.0146
콘텐츠,스타투데이,유병재 언어에네스 카야 사과문 해석 기막혀,0.0357
콘텐츠,디스이즈게임,스톰트루퍼와 옵티머스 등장 던전앤파이터 여거너 차 각성 공개,0.0063
뉴스,중앙일보,담배밀수 올해 억원 여행자보따리상 관리 강화 오전,0.0054
뉴스,중앙일보,교사가 학생을 흉기로 체벌허벅지 베여 오전,0.031
뉴스,한국일보,삼성애플 깜짝 놀랄 신무기 떴다 오전,0.0176
콘텐츠,에이스탁,시장에 휘둘리지 않는 비법,0.0041
뉴스,중앙일보,만원 종잣돈 배 불린 주식 농부 박영옥씨 비결 묻자 오후,0.0115
뉴스,한국일보,재벌가 며느리 된 여배우 얼마나 안타까운 삶을 오후,0.0509
뉴스,동아일보,빨간 코에 눈도 깜빡깜빡 오후,0.0063
뉴스,월스트리트,허리 안 아프게 앉으려면 오후,0.0178
뉴스,스포츠조선,평창올림픽 일본 분산 개최 가능할까 오후,0.007
뉴스,전자신문,일명 식물 제약 공장 감기약 키우는 일본 오후,0.0073
콘텐츠,모터트렌드,연말을 뜨겁게 달군 신차들,0.0042
콘텐츠,아이즈,미생의 강 대리 하 대리 성 대리를 만나다 오후,0.0124
뉴스,한국일보,충격받은 삼성전자 파격적 스마트폰 만들었다 오후,0.0274
뉴스,아시아투데이,깨끗한 화장실 김빠진 콜라 하나면 끝 오후,0.029
뉴스,중앙일보,도둑 덕분에 억 금괴 돈벼락 맞은 할머니 오후,0.0434
뉴스,중앙일보,올케 이설주 제치고 실세로 뜬 김여정 결혼설남편은 저녁,0.0253
뉴스,중앙일보,어 어악 스키장서 가장 많이 발생한 사고 유형은 저녁,0.007
뉴스,한국일보,치마 밑에 카메라가 공포 토로한 여 스타 저녁,0.0388
뉴스,한국일보,경비원 감원 이유로 의문의 아파트공사 저녁,0.0077
뉴스,동아일보,완구 장난아니네 파워레인저 완구계의 허니버터칩 저녁,0.0087
뉴스,스포츠조선,외국인 선수 몸값 축소 발표 도대체 왜 저녁,0.0064
뉴스,전자신문,소비자용  글로벌 론칭 삼성 차원 대중화 선언 저녁,0.0062
뉴스,아시아투데이,피부에 양보하니 난 먹는다 저녁,0.0108
뉴스,한국일보,여성만의 물품까지 직접 손가락만 까딱하면 다 된다 오전,0.0148
뉴스,동아일보,페북이 고객정보 장사 절대 아냐 저커버그 짜증 오전,0.0068
뉴스,아시아투데이,대중교통 환승의 반전 이젠 회까지로 제한 오전,0.0143
뉴스,월스트리트,부족한 잠을 보충하는 가지 비결 오전,0.0438
뉴스,전자신문,가 주요 핵심으로 프린터 대중화 핵심 기술은 오전,0.0071
